EntrezID	p.value	HPV+/HPV-
51259	0.025604288	2.36
54462	0.025610036	1.26
NA	0.025729544	1.94
2767	0.025744877	-2.19
NA	0.025765837	4.09
285973	0.025766111	1.46
2526	0.025766394	2.86
7690	0.025779384	2.32
2115	0.025823433	-11.87
NA	0.025839385	-1.19
401320	0.025856868	-1.50
57162	0.025922603	1.30
2119	0.025968889	-7.85
160428	0.02597653	-1.40
10777	0.026001283	1.25
6964	0.026055143	-1.41
23433	0.026092187	-3.92
8526	0.026104578	2.25
23348	0.026125932	3.34
NA	0.026179983	-1.24
7366	0.02619519	1.24
10171	0.026221063	3.95
81553	0.026267531	-1.76
5999	0.026326359	-52.53
121536	0.026333957	2.67
NA	0.026368011	1.29
2915	0.02637891	1.48
6760	0.026395769	-3.73
84969	0.026430945	-2.86
828	0.02645375	-1.86
7223	0.026461043	-1.35
79730	0.02648283	1.56
54875	0.026511745	3.57
22849	0.026541625	1.69
22898	0.026544167	2.29
57568	0.026560198	-6.45
NA	0.026570058	-1.71
6414	0.026582931	-15.66
10061	0.026608093	-1.90
84945	0.026671324	2.13
84978	0.026675581	2.31
51343	0.026685332	-2.01
NA	0.026710085	1.26
9605	0.026714081	-2.16
9652	0.026722682	1.69
150142	0.026730783	-1.39
51435	0.026829116	3.07
23433	0.026872702	-5.58
8220	0.026891472	-1.70
NA	0.026931427	1.87
NA	0.026947315	-4.31
113115	0.026994573	1.33
2330	0.027049174	-1.40
89978	0.02712442	1.21
NA	0.027146508	1.48
84826	0.027183219	-1.30
54331	0.02718417	-12.25
NA	0.027214354	1.32
5743	0.027240508	9.55
NA	0.02726879	1.29
6450	0.027288974	-1.74
317762	0.027304799	3.16
51575	0.027312852	2.17
2767	0.027345561	-2.12
284323	0.027345909	1.68
151393	0.027383681	-3.33
NA	0.027413736	1.31
285147	0.027444312	-1.62
51661	0.027458775	-1.23
NA	0.027507303	5.30
3641	0.027519236	-1.22
4137	0.027526106	2.99
NA	0.027551585	-1.24
6160	0.027552309	4.17
8342	0.027642547	-1.33
130340	0.027648172	1.26
NA	0.027654699	1.29
10447	0.027660871	2.20
4091	0.027694327	-1.35
1000	0.027730202	-2.87
10665	0.027736685	-1.22
283152	0.027739019	-1.78
54742	0.027739566	3.82
201175	0.027742987	1.51
6875	0.027783933	-2.13
NA	0.027807268	3.03
23550	0.027808393	1.68
55818	0.0278256	1.21
57589	0.027845668	2.03
220929	0.027867209	-2.11
3553	0.027874755	11.28
NA	0.027891826	1.51
55287	0.027922207	11.58
NA	0.027980023	4.39
8714	0.028003837	-6.11
9315	0.028005005	-5.06
150596	0.028006873	1.25
10677	0.028031288	-1.63
5229	0.028077957	-1.37
1618	0.028082923	1.19
51276	0.028171987	2.97
158358	0.028174087	2.52
145407	0.028196969	-2.02
NA	0.028219804	2.32
NA	0.028280214	-1.58
1390	0.028303344	-2.33
653319	0.028305946	-1.69
1462	0.028322863	-8.00
257068	0.028350819	4.62
1902	0.028393873	2.68
NA	0.028426042	1.35
57822	0.02843813	5.00
10611	0.028444463	2.10
10205	0.028468516	13.41
84966	0.028474485	1.36
5644	0.028489342	-1.70
154810	0.028518885	2.80
54885	0.028543488	-2.72
158358	0.028552416	1.66
NA	0.028607692	1.61
644450	0.028610946	-2.72
57153	0.028633533	2.95
84888	0.02864095	-2.41
NA	0.028707657	-4.99
NA	0.028717508	-1.19
85476	0.028728022	-1.29
2312	0.028729417	2.31
256356	0.02874759	1.40
55276	0.02875585	2.88
NA	0.02877023	-1.38
NA	0.028798026	1.24
91373	0.028805482	-2.10
338758	0.028887658	-2.99
1893	0.028916174	-4.71
10289	0.028926111	-1.21
116039	0.02894552	6.64
79929	0.029014981	1.92
NA	0.029019469	1.23
NA	0.029045896	-1.26
NA	0.029102229	-1.49
23286	0.029126782	2.20
64801	0.029149308	1.40
153090	0.029170388	2.36
5743	0.029170772	10.23
2700	0.029174102	1.94
100130581	0.02917818	1.48
4753	0.029180841	-1.53
55835	0.029215135	-1.43
NA	0.029225579	3.02
440498	0.029238496	2.20
NA	0.029243238	-1.32
728460	0.029281666	1.32
NA	0.029282094	-1.37
NA	0.029286947	1.26
NA	0.029305935	1.52
3662	0.029330345	-1.17
7561	0.029347159	-5.16
1387	0.029359922	-1.39
54886	0.029362415	-1.22
54331	0.029363485	-3.46
11278	0.029438209	-1.81
2564	0.029451119	-4.66
NA	0.029470288	2.26
NA	0.029484951	-1.50
54626	0.029493046	3.92
51727	0.029496492	1.30
7474	0.029521447	-47.39
125113	0.029549048	-4.11
63908	0.029555705	1.42
NA	0.029566568	-1.23
NA	0.029580207	-1.52
196403	0.029601127	-1.38
NA	0.029609198	-1.33
NA	0.029619218	1.34
8073	0.029640889	-1.87
29121	0.029653533	-1.27
84167	0.029683844	1.46
NA	0.029722303	1.36
NA	0.029749501	-1.29
NA	0.029751866	1.26
NA	0.029766194	-1.27
5607	0.029776947	1.36
NA	0.029787273	1.18
1122	0.029797633	3.65
NA	0.029816496	1.38
100302691	0.029823699	1.35
4862	0.029831314	-1.35
NA	0.029846258	1.60
56938	0.029866652	2.97
84525	0.029874447	-1.22
26517	0.029875513	-1.22
9626	0.029914092	-1.21
55206	0.029939941	-1.19
400965	0.029943204	-1.24
3598	0.029946744	-42.46
1379	0.029952924	-1.33
26052	0.030002016	1.55
85016	0.03004954	5.39
9643	0.030073133	-1.94
3783	0.030073365	2.33
NA	0.03009215	6.78
727961	0.030095451	-1.37
158219	0.030113343	1.36
22837	0.030132932	1.98
440149	0.030166274	-1.38
80223	0.030166397	2.88
80316	0.030199779	-1.47
54885	0.03024446	-2.00
10284	0.030292744	-2.70
149111	0.030296622	-1.38
121952	0.030301837	1.23
8337	0.030309725	-1.75
NA	0.030334482	-1.23
4602	0.030337389	-1.24
286076	0.030382891	-1.47
23080	0.030401196	1.31
7348	0.030425243	1.38
6102	0.030429037	1.26
5563	0.030441047	-3.07
146857	0.030456524	2.61
255394	0.030462939	-1.29
NA	0.030478184	-1.18
26052	0.030537535	2.47
80223	0.030561209	2.71
NA	0.030563484	1.33
3667	0.030563834	-2.21
25981	0.030595138	-1.39
55789	0.030596951	2.47
NA	0.030679533	-1.48
3856	0.030723268	13.53
150185	0.030724402	-1.24
53405	0.030741412	1.37
27146	0.030778024	1.70
150	0.030781295	-1.35
1153	0.030791821	-2.04
NA	0.030814214	2.14
NA	0.030842593	-1.34
27071	0.030847336	10.91
NA	0.030882882	-4.06
NA	0.030890065	-1.24
23250	0.030966558	2.93
9025	0.030977305	-1.48
NA	0.030990268	-1.42
NA	0.031044912	1.49
5286	0.031074622	1.42
8740	0.031162493	-1.52
144132	0.031178846	-1.41
23127	0.031190424	-1.40
NA	0.031194609	-1.47
NA	0.031200371	1.28
152519	0.031207374	2.35
NA	0.031208834	1.37
3416	0.031219718	-2.12
NA	0.031233283	-1.29
8996	0.03123511	-2.94
NA	0.031244082	2.80
NA	0.031255762	-1.20
5825	0.031283729	2.46
64170	0.031297473	-1.68
3176	0.031313468	1.31
NA	0.031324067	-1.26
7381	0.031327339	-1.53
1406	0.031380257	-1.33
23040	0.031387576	-1.25
NA	0.031428689	1.40
4887	0.03144614	-1.29
2119	0.031467501	-5.65
57186	0.031521506	1.46
NA	0.03155256	1.80
29015	0.031568742	28.82
NA	0.031583932	-1.22
NA	0.031596904	2.46
2186	0.031605643	1.86
90843	0.03166178	-2.03
83692	0.031672851	-2.76
100133308	0.031738563	-1.30
5771	0.031742333	1.60
157	0.031747539	2.83
NA	0.031762116	1.25
255025	0.031767169	1.29
4077	0.031778497	-1.19
NA	0.031826968	1.27
5275	0.03187354	24.50
NA	0.031881491	-1.28
51773	0.031888949	2.16
93349	0.031925192	-2.33
2974	0.031932109	-1.38
84451	0.031989702	3.99
NA	0.031996777	-1.26
55056	0.03201601	-1.33
22837	0.032081114	2.67
154043	0.032168892	-1.41
NA	0.032217919	-2.08
283854	0.03222128	-1.23
54805	0.032286949	-1.74
NA	0.032310281	-3.22
NA	0.032341725	-1.39
NA	0.032344535	1.28
284323	0.032361731	1.38
133746	0.032373307	-1.89
285905	0.032387031	-1.25
NA	0.032400868	1.83
151300	0.032415308	-1.19
NA	0.032416646	1.65
58473	0.032421925	-1.62
346389	0.032442455	11.89
54869	0.032475886	2.27
54542	0.032489856	2.18
23354	0.032582638	2.56
NA	0.03258592	-1.22
23269	0.032637368	2.25
2328	0.032688926	-1.36
100	0.032708669	3.79
2674	0.032726467	1.25
266977	0.032735421	7.08
NA	0.032755892	-1.20
22823	0.03276168	2.19
1955	0.032779705	-1.40
3113	0.032793074	-16.39
84668	0.03280791	-1.39
23541	0.032812192	2.04
NA	0.03281345	1.23
113510	0.032825111	-1.76
56477	0.032857674	2.40
27	0.032870002	-2.19
255193	0.032928692	1.42
8767	0.032940614	1.84
84612	0.032951544	1.20
339535	0.032961086	-1.60
NA	0.032975734	1.50
64100	0.033027511	-1.27
NA	0.033099023	1.23
NA	0.03312498	-1.21
NA	0.033135066	1.46
4920	0.033181818	-1.40
23269	0.033187435	2.49
NA	0.033199764	-1.38
NA	0.033202383	1.38
83714	0.033221204	-1.45
NA	0.033235216	1.73
283174	0.033249199	-1.40
346689	0.033265655	3.10
59344	0.033268232	1.25
NA	0.033273994	-1.24
79644	0.033335964	-3.51
2115	0.033346363	-2.23
8776	0.033348482	1.59
NA	0.033354754	2.05
1834	0.033383935	-1.48
64761	0.033433126	2.84
NA	0.033437978	-1.22
NA	0.033468328	1.19
55799	0.03346933	-1.33
3112	0.033474699	1.72
NA	0.033486466	1.35
2941	0.03350499	-2.20
NA	0.033542155	1.16
8848	0.033567421	2.01
NA	0.03356842	1.30
NA	0.033586498	1.23
NA	0.033610156	-1.52
253982	0.033633775	-2.11
64799	0.033656181	1.30
1788	0.033661171	2.97
22848	0.033675559	1.33
374354	0.033677446	1.35
79722	0.033708209	-1.32
6461	0.033771493	-2.17
642864	0.033780187	-1.25
10737	0.033816419	1.31
9749	0.033820808	2.04
4919	0.03385024	2.07
5532	0.033854649	-2.01
4342	0.033859133	-1.53
10284	0.033874731	-2.34
481	0.033878766	2.27
NA	0.033955233	-1.23
NA	0.033958238	-1.26
54869	0.033977667	2.56
3077	0.034006654	-2.20
51635	0.034030336	-1.22
150864	0.034088185	-1.40
1646	0.034114844	-1.26
8106	0.034142084	-2.06
284525	0.034148773	-1.32
1739	0.03420131	3.11
22866	0.034204747	1.34
53832	0.034240461	1.37
23196	0.034246597	1.67
755	0.034249503	-2.03
5747	0.034272548	3.79
7253	0.034272846	-1.20
NA	0.034295012	-2.33
137964	0.034295989	1.36
4257	0.034342515	73.05
971	0.034360059	-1.31
23002	0.034378073	7.59
404744	0.034391902	-1.33
NA	0.034411816	1.74
57134	0.034422565	1.28
57214	0.034450679	2.56
NA	0.034455949	1.70
51744	0.034466635	-1.30
25865	0.034466995	2.12
126308	0.034487278	-2.61
NA	0.034514871	1.46
53918	0.034519237	1.35
2889	0.034528622	-1.46
26053	0.034558922	-1.25
9743	0.034633068	2.54
NA	0.034643496	1.31
9953	0.034703614	-1.52
55194	0.03471999	-1.54
79828	0.034737553	1.55
3725	0.034789047	-2.40
203328	0.034804945	2.93
10085	0.03482896	1.60
4257	0.034873072	63.84
55450	0.034895583	6.78
84612	0.034897997	4.61
NA	0.034955514	-1.33
146279	0.034962945	-1.56
6405	0.034999029	3.20
NA	0.03500112	-1.28
3985	0.03500128	2.06
NA	0.035018766	1.23
4000	0.035020876	-1.86
80036	0.035028319	-1.28
NA	0.035053698	1.30
9037	0.035056503	3.00
3562	0.035059731	1.19
NA	0.035068003	-1.23
56479	0.035093435	2.83
3725	0.035094585	-2.50
153769	0.035097011	4.91
56683	0.03511977	-1.77
6760	0.035145991	-3.67
10040	0.035200138	2.27
3416	0.035220926	-2.06
5618	0.035229135	1.28
10413	0.035229899	4.00
1287	0.035238338	-1.31
147409	0.035241938	1.20
10221	0.03525026	-1.27
6403	0.035266722	1.30
NA	0.035282381	1.28
2352	0.035283974	2.56
10905	0.035286226	-1.27
84689	0.035328382	1.32
4645	0.035336748	2.62
84939	0.035354201	-1.42
1910	0.035361952	-1.26
51501	0.035438211	1.76
NA	0.035441922	-1.22
80055	0.035442272	1.39
9052	0.035450052	6.92
3416	0.03547519	-2.10
54891	0.035487834	-1.38
NA	0.035510972	-1.39
100129726	0.035520768	-1.30
NA	0.035539898	-1.34
54014	0.035554212	1.55
NA	0.035569712	-1.33
NA	0.035592378	-1.86
53905	0.035647478	2.31
26135	0.035649318	2.06
4689	0.035663825	1.46
NA	0.035706798	1.23
NA	0.035722918	-1.56
10501	0.035751457	-2.43
NA	0.035761099	-1.90
83729	0.035764101	-1.89
NA	0.035792015	1.76
NA	0.035802992	1.98
134147	0.03583941	2.44
56521	0.035868205	-1.98
7259	0.035877643	-1.20
131	0.035894566	-1.19
22890	0.035896865	-1.28
NA	0.035898918	1.29
79711	0.03590375	-2.05
90268	0.035993139	1.74
NA	0.036110948	-1.34
139818	0.036133237	-1.56
5870	0.036155882	-1.48
26010	0.036179623	1.90
492	0.036225843	-1.27
3241	0.036246635	-5.06
84068	0.036251414	1.16
115948	0.036253773	-1.59
10159	0.036301268	1.32
55225	0.036362881	2.20
5275	0.036399461	23.28
NA	0.036401559	-1.26
NA	0.036419071	1.14
8714	0.036433274	-8.52
4602	0.036443553	1.75
NA	0.03647467	1.36
2020	0.03650723	2.25
285965	0.036522799	1.79
25888	0.03652747	2.19
54566	0.036529976	2.63
7568	0.036537481	-5.65
138428	0.0365495	2.09
1591	0.036630667	12.57
NA	0.036684415	1.25
158471	0.036697777	-1.33
2820	0.036716792	1.98
NA	0.036724919	1.65
104	0.036728447	-1.33
23463	0.03674632	1.26
119391	0.036753419	5.76
NA	0.036766079	-1.33
6483	0.036794004	-1.35
NA	0.036800018	-4.71
441366	0.036821827	1.79
NA	0.036833255	-2.00
825	0.036847133	-1.46
140901	0.036851277	1.90
NA	0.036895074	1.59
4137	0.03690389	2.21
23383	0.036936425	-1.40
NA	0.036939516	-1.25
9577	0.036940537	-2.39
642031	0.036968504	-1.29
NA	0.036982361	-1.42
23286	0.037010036	2.39
3077	0.03702857	-1.45
NA	0.037035409	1.59
6655	0.03704519	-1.20
9148	0.037046058	1.85
NA	0.037059775	1.17
NA	0.03706151	-1.31
3257	0.037068212	-2.01
252983	0.037078117	1.36
NA	0.037083165	-1.44
339105	0.037139809	-1.85
1153	0.037147154	-1.90
90161	0.037183394	2.41
NA	0.037191605	-2.01
64850	0.037192658	-1.18
28227	0.037235171	2.49
51616	0.037236305	2.04
1021	0.037247461	3.22
NA	0.037251554	1.47
3329	0.037253244	1.41
226	0.03725336	-2.79
84899	0.037256673	2.04
3918	0.037256807	17.32
8392	0.037349398	-1.37
64285	0.037380706	-1.51
283987	0.037383033	1.82
7739	0.037424046	2.08
NA	0.037506959	-1.30
55215	0.037533094	2.09
57158	0.037539609	4.89
3320	0.03755422	1.63
1629	0.037576546	1.90
9245	0.037581244	-3.29
80115	0.037612487	1.29
7518	0.037624492	1.38
79858	0.037647411	-2.24
5141	0.037665516	-1.28
56905	0.037669685	-1.57
283212	0.037705753	7.11
59283	0.037752152	-1.41
7057	0.037822311	2.06
NA	0.037823222	1.18
4000	0.037832987	-1.95
NA	0.037836307	-1.33
25865	0.037847889	1.98
129684	0.037863456	1.32
1054	0.037874492	2.01
55858	0.037888179	1.29
26689	0.037901781	1.41
9133	0.037906476	1.58
203228	0.03790843	2.30
7143	0.037960384	-1.33
NA	0.037961497	-1.88
NA	0.037994232	-2.10
55741	0.037998727	-1.54
6857	0.038031985	-2.16
7473	0.038037399	1.61
6756	0.038053907	-1.27
246705	0.038058646	1.23
NA	0.038108875	1.26
NA	0.038133374	1.21
79365	0.038152851	-1.70
162968	0.038160235	-1.51
NA	0.038164461	-1.59
613	0.038175399	2.51
2799	0.038186642	-2.11
1493	0.038190818	-1.28
347744	0.038214381	-1.39
90871	0.038234979	1.86
9976	0.038260749	-4.28
10914	0.038316014	2.45
NA	0.038331906	-1.30
389834	0.038335461	-1.83
NA	0.03835814	1.24
NA	0.0383905	-1.28
284632	0.03844963	-1.24
163	0.038453847	1.88
9759	0.038496505	-1.45
NA	0.038520916	-1.26
NA	0.038545258	-1.17
6586	0.038550534	-1.86
23433	0.038573741	-3.90
NA	0.038589789	-1.30
NA	0.038617758	4.10
6038	0.038660005	-2.20
57634	0.038700175	-1.34
100129104	0.0387309	-1.35
9068	0.038734517	-1.20
6482	0.038741899	-1.61
51105	0.038794652	1.88
NA	0.038794772	-1.24
23426	0.038841922	2.48
8828	0.038858301	-3.41
6249	0.03885884	1.46
NA	0.038869007	1.17
152404	0.038888263	-1.54
NA	0.038914574	-1.48
389856	0.038933414	1.50
55757	0.038947355	1.27
3077	0.038978726	-2.04
4763	0.039037984	2.01
NA	0.03908437	-1.54
83879	0.039106195	2.09
83692	0.039111975	-3.04
3007	0.039139786	-1.61
23321	0.039166235	-2.05
NA	0.039166703	1.34
6538	0.039167125	1.69
8313	0.039178278	-1.56
64786	0.03918275	-1.56
5074	0.039221689	1.75
151827	0.039250775	9.75
NA	0.039267485	-1.31
1281	0.039272547	-32.70
84929	0.039294323	2.51
115548	0.039306475	1.92
374946	0.039307553	-1.22
NA	0.039330283	2.24
NA	0.039369045	1.26
10023	0.039386504	-1.83
3119	0.03938697	1.79
11142	0.039407417	-2.35
8543	0.039426468	-1.36
1739	0.039445614	3.24
7503	0.039460626	-1.31
3709	0.03946589	1.73
5279	0.039521714	-1.38
NA	0.039521788	15.42
7126	0.039552651	2.13
7403	0.03955446	3.45
NA	0.03958876	-1.40
3694	0.039605665	3.81
83876	0.039625991	-1.39
NA	0.039642758	-1.16
114781	0.039659293	-1.39
9577	0.039715961	-2.54
NA	0.039721937	-1.26
10481	0.039737948	-2.23
9355	0.039755896	2.76
149018	0.039759004	-1.23
727897	0.039788812	-1.66
8850	0.039790582	1.22
NA	0.039833027	1.93
4154	0.039838961	2.09
55279	0.039847779	-2.51
NA	0.039854673	1.31
321	0.039857493	-2.98
7067	0.039860273	-1.38
83464	0.039874751	-6.64
93100	0.039878033	2.72
286042	0.03990958	1.56
51063	0.039920221	3.93
8900	0.039951124	-7.12
3077	0.039973836	-2.64
1482	0.03999073	-1.76
83742	0.039996277	-2.00
3077	0.040029543	-1.85
NA	0.040041095	-1.41
NA	0.040096524	-1.23
7581	0.040128385	-1.53
100	0.040166065	3.15
339400	0.040176589	2.45
10474	0.040201678	-1.25
55603	0.040206911	-3.06
716	0.040219227	-14.97
NA	0.040310192	1.92
55276	0.040324834	2.87
100127983	0.040339613	-1.49
2273	0.04037424	-3.99
1809	0.040385051	-14.50
284369	0.040392863	1.19
5979	0.040458529	-1.21
NA	0.040531936	-1.16
92736	0.040538809	-1.45
54491	0.040560786	5.14
440132	0.040579541	-1.26
NA	0.040645063	-1.37
57161	0.040670201	-5.42
NA	0.040699688	-1.62
56895	0.040721586	-2.28
85439	0.040746746	3.69
4651	0.040779369	1.84
54898	0.040817376	1.27
6002	0.040867596	2.96
NA	0.040868588	-1.50
NA	0.040869715	-1.22
1122	0.040885856	3.41
10468	0.04090977	13.50
200958	0.040912802	4.05
645784	0.040927608	1.59
140465	0.04093313	-1.92
NA	0.040942041	1.24
10149	0.040959795	-1.61
340719	0.040977981	6.47
3178	0.040993634	-1.54
55450	0.040999702	4.59
NA	0.041039335	6.41
54751	0.041060996	2.15
4114	0.041063539	-1.31
NA	0.04109282	-1.96
26230	0.041093676	-1.82
4802	0.041102718	-1.99
26224	0.041106905	1.53
NA	0.04112888	-1.41
NA	0.041153991	-1.31
84229	0.041171716	-1.31
NA	0.041195497	-1.50
23144	0.041220247	1.22
1462	0.04122153	-1.95
113177	0.041231101	-1.42
64319	0.041233962	-1.85
100131112	0.041249496	-1.25
26090	0.041268552	2.52
NA	0.041274993	-1.25
26127	0.041305556	-1.32
1385	0.041340222	1.97
640	0.041345912	-1.26
NA	0.041369822	-1.23
NA	0.041436637	-1.26
NA	0.041444925	-1.31
11116	0.041458373	-1.21
5533	0.041500546	-1.75
8434	0.041538316	-1.20
NA	0.041550652	-1.30
55002	0.041568856	1.48
4137	0.041586955	1.71
3077	0.041627297	-1.90
8543	0.041669376	-2.16
29980	0.041716089	1.90
NA	0.04173587	1.28
NA	0.041749232	-1.28
NA	0.041763328	-1.20
54629	0.041786164	1.75
1837	0.041790809	-1.33
NA	0.04181075	1.96
55137	0.04182451	2.07
894	0.041841519	16.52
29034	0.041844855	-1.27
23236	0.041844879	-1.33
NA	0.041846501	1.23
NA	0.041863173	1.91
10156	0.04186322	5.38
57162	0.041870613	1.26
89919	0.041904815	-1.58
NA	0.041905327	1.23
100128292	0.041913515	-1.28
51705	0.041931678	1.21
7038	0.041976042	-1.66
NA	0.042044885	1.24
55617	0.042052297	2.18
4287	0.042064288	-1.19
22982	0.042073678	-2.66
NA	0.042114026	-1.23
55266	0.042121359	-1.78
8915	0.042144901	2.82
115426	0.042155801	2.26
55287	0.042201314	5.34
NA	0.042234584	-1.21
NA	0.042248945	1.28
80006	0.042269141	1.56
NA	0.042280287	-1.19
NA	0.042292873	-1.35
222194	0.042326568	2.52
NA	0.042326769	1.54
NA	0.042351678	-1.24
81553	0.042369672	-2.06
60385	0.04239099	-1.29
7903	0.042397504	-1.32
NA	0.042450199	-1.33
6461	0.042465484	-2.07
221393	0.042477192	2.62
92521	0.042479945	3.18
57616	0.042485893	-4.46
NA	0.042512522	1.25
403313	0.04255569	2.69
NA	0.042578338	1.23
10690	0.042591831	-1.23
23524	0.04261768	-1.38
8726	0.042648197	2.07
4052	0.042662836	-2.81
NA	0.042679912	1.81
NA	0.042689279	1.30
5166	0.042694157	1.30
4155	0.042718722	3.49
117177	0.042724996	1.36
91748	0.042737551	-1.54
NA	0.04274245	1.22
NA	0.042765897	-1.29
401491	0.042796927	1.45
4287	0.04280383	1.85
NA	0.042803839	-1.95
NA	0.04280887	-1.29
NA	0.042823191	1.22
NA	0.042829798	1.52
NA	0.042851399	2.99
23355	0.042892265	3.21
5996	0.042920124	1.25
197342	0.042939533	-1.86
440279	0.043017597	-1.29
NA	0.043038595	1.32
NA	0.043067671	-1.24
134218	0.043105815	2.42
5774	0.043108846	2.04
NA	0.043130893	-1.40
2737	0.043183396	1.60
3983	0.043235397	1.91
374907	0.043303698	1.35
53905	0.04330954	-1.35
1443	0.043326412	-1.35
7415	0.043365639	-1.74
153469	0.043391461	1.27
54212	0.04339672	-1.41
401550	0.043410684	1.35
80237	0.043413032	2.14
57488	0.043436146	2.08
8349	0.043442822	-2.57
NA	0.043485582	-1.36
53616	0.043488487	1.24
NA	0.043524179	-1.23
55193	0.043537425	-1.32
NA	0.043540874	2.10
54148	0.043561763	-1.21
330	0.043578028	14.18
57514	0.043582838	-1.93
NA	0.043584682	2.16
6397	0.043586254	1.94
NA	0.043590952	1.47
3925	0.043671091	1.31
NA	0.043703332	1.40
NA	0.04371123	1.33
NA	0.043733658	1.18
NA	0.043749324	1.16
51804	0.043802295	2.96
84634	0.043809407	-1.42
NA	0.043833783	-1.65
NA	0.043841244	1.33
89866	0.043844316	-2.41
NA	0.043845234	-1.36
2775	0.043858698	1.37
NA	0.043859742	-1.19
NA	0.043875115	1.22
79465	0.043878127	-1.27
199899	0.043880532	-1.22
NA	0.043891769	-1.25
5923	0.043899239	2.69
54832	0.043919276	1.38
1912	0.043930619	-2.02
8829	0.043946086	-8.18
63027	0.043948918	-1.35
144406	0.043952397	2.28
7473	0.044075907	2.24
10454	0.044080576	-1.27
2186	0.04410885	1.25
NA	0.04412664	1.46
55313	0.044142065	-6.36
NA	0.044163044	-1.78
8819	0.044168495	-2.22
5634	0.044173326	2.20
NA	0.044213046	1.35
1479	0.04421344	2.61
285378	0.044224428	-1.23
NA	0.044277842	-1.38
9083	0.044318586	1.20
NA	0.044358962	2.03
NA	0.044387661	-1.29
NA	0.044392995	-1.18
NA	0.044412649	1.22
389084	0.044442316	-1.69
53405	0.04448003	1.62
NA	0.044489173	2.28
51454	0.044505604	-1.32
NA	0.044525436	1.15
6041	0.044541386	-1.69
10553	0.044553797	3.14
440193	0.044554451	5.27
NA	0.044583622	-1.17
26575	0.044593497	-2.74
23353	0.04462433	2.11
2690	0.044637381	1.29
4099	0.044704003	1.31
NA	0.044720522	1.34
NA	0.044726279	1.30
4149	0.044733971	2.47
NA	0.044767943	-1.73
57718	0.044779651	7.49
2187	0.044785435	1.58
NA	0.044806494	-1.18
57045	0.044807069	-3.86
10207	0.044815195	4.10
7422	0.044819758	-2.10
8531	0.044829711	1.75
NA	0.044859141	1.45
NA	0.044859247	2.03
94015	0.044867425	1.34
2842	0.044925378	1.84
7321	0.044926718	1.44
9472	0.044949132	-1.39
NA	0.044992192	1.32
646023	0.045011758	1.36
10117	0.045028807	-1.27
10128	0.045055799	-1.48
100128329	0.045134313	1.28
NA	0.045139441	1.23
55279	0.045145443	-2.25
54822	0.045162541	-1.28
50717	0.04518137	-2.27
NA	0.045185972	-9.78
NA	0.045193522	1.24
4291	0.045199592	3.77
55268	0.045231265	-5.73
NA	0.045238579	1.52
NA	0.045239511	1.19
NA	0.045243929	-1.77
219770	0.045255147	-1.36
NA	0.04526022	-1.47
9898	0.045328411	-2.62
333929	0.045352198	1.93
6660	0.045381437	-1.35
60528	0.045399188	-1.44
NA	0.045408776	1.69
NA	0.045455286	-1.52
23037	0.04546404	1.24
577	0.045483271	-1.17
1051	0.045498927	-2.23
90161	0.045501878	3.61
196294	0.045511444	-2.15
100132815	0.045512089	1.33
399821	0.045515242	-1.89
285847	0.04553077	-1.25
NA	0.045567974	2.32
54890	0.045573429	-2.04
10085	0.045603366	1.78
NA	0.045619048	1.25
